index_set,field_set,query_id,query,nDCG@5,nDCG@10,nDCG@50,p@5,p@10,p@50,r@5,r@10,r@50,result,search_score,not_found,rel_docs
1,semantic_only,DS1-E-0050,how many amusement parks us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('00c1c3e2-c45e-44ab-b57d-ff6d8784ce25', 2.0), ('15921506-42ff-4bb9-a741-0b40b7e0a118', 1.0), ('1b717303-9460-49b9-8461-ebfe56834a92', 1.0), ('abb1b89a-83b7-425e-8b9f-eb1aed6af89a', 1.0), ('be168ca7-07d5-4795-ae62-6c8e8c4a1cde', 1.0), ('c5a48971-c088-422e-9127-4a22d877fd38', 1.0), ('dd3e4568-0cb2-4f9c-a9ab-7f8c385861f4', 1.0), ('ec408890-81b7-4505-9e5e-5e05f6cb49df', 1.0)]","[('00c1c3e2-c45e-44ab-b57d-ff6d8784ce25', 2.0), ('15921506-42ff-4bb9-a741-0b40b7e0a118', 1.0), ('1b717303-9460-49b9-8461-ebfe56834a92', 1.0), ('abb1b89a-83b7-425e-8b9f-eb1aed6af89a', 1.0), ('be168ca7-07d5-4795-ae62-6c8e8c4a1cde', 1.0), ('c5a48971-c088-422e-9127-4a22d877fd38', 1.0), ('dd3e4568-0cb2-4f9c-a9ab-7f8c385861f4', 1.0), ('ec408890-81b7-4505-9e5e-5e05f6cb49df', 1.0)]"
1,semantic_only,DS1-E-0051,mobile phone renewal rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('1cac7afd-d51d-4650-8ccb-329bfafc37df', 1.0), ('37f1921e-4d43-47e8-97ba-49125db5084d', 1.0), ('7f74fb47-d080-4dcb-b238-3535d3d229df', 1.0), ('896916c3-561e-4149-bca6-9e60db662bac', 1.0), ('94fc8e3b-3ab2-469c-b583-43373cff26d3', 1.0), ('e30d859d-8d50-49e7-ae74-15da1e30bf78', 1.0)]","[('1cac7afd-d51d-4650-8ccb-329bfafc37df', 1.0), ('37f1921e-4d43-47e8-97ba-49125db5084d', 1.0), ('7f74fb47-d080-4dcb-b238-3535d3d229df', 1.0), ('896916c3-561e-4149-bca6-9e60db662bac', 1.0), ('94fc8e3b-3ab2-469c-b583-43373cff26d3', 1.0), ('e30d859d-8d50-49e7-ae74-15da1e30bf78', 1.0)]"
1,semantic_only,DS1-E-0052,consumption statistics citrus type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['1b08b687-ef36-4157-9947-66672f999621', '2a208933-c2c5-4f23-9c63-4771358d199d', '2e9a589c-f3ca-4c43-a45c-ddee1090bdb4', '4b728eec-abb2-4d20-a13c-8ebb7849d0c2', 'bb8f40e0-b864-4862-8547-c2a0f79e4bd8', '1557b080-3611-4a97-ac15-5c9ea05d2659', '2b563bf4-d4a0-41a8-956c-3633f8087b14', '2c70f64f-a70f-4cb4-9515-f537416d3aca', '7c191572-9efd-4fe8-8138-2a472efa4bc9', '8a3e38e9-b0e2-42a5-a76a-22de45cf41d5', 'bc5d883d-396f-4c7e-ac8d-aecc1acec391', 'a8a017fa-83af-4bed-8c12-d3a59b260a7f', '015176bf-b144-4884-a0dd-f06da5312dbc', '2cb02b98-cc54-4135-9478-762aae12d81b', '0723cf2d-7f66-4669-aff4-819cf97ba5fd', '68f0d11a-82d7-4422-b173-586ff6058436', '397191a2-018a-4adf-ac2d-3a2ecb255ca0', '7dda2e54-a9fb-4f92-af20-ab97a5f54b16', '37d83835-2124-4da9-82ec-a34bb864ab21', '408b8c81-eb74-44a7-8f1e-fc7ff69c7ddc', '643fc79b-a265-4991-a51c-1dfeddfea85b', 'ccc4821b-eef0-4aef-94fd-6f8af138ba00', 'e2cefc30-8396-4d5e-8724-e2817aaf47a0', 'ea688611-818b-442e-abaf-b9e7c19e505e', 'ebd79cb3-fd23-42d4-9548-ec02f52ff008', 'f87c9f7a-644f-4a76-ba7a-59c367595722', 'c41e7ab0-c077-4ac9-bc5b-9fc7994b5001', 'fbf12c35-99ac-4c83-bd52-54f7a3c31060', '9f474b02-b7ea-4537-9be0-17efb2855482', '2c710259-5601-43d9-b58a-71d704490c13', '3fd8159c-1043-4ac5-b030-547c998c3bcc', '5244b743-bbac-4257-8cca-3b6d51cf3251', '797c9b50-84e9-4e21-bc19-cc5635cacd50', '8c98bdd0-1b07-43e8-a1fc-3268f54f8b4a', 'a1eb608c-73f4-4400-af87-2f7d25f8fba3', 'b91c3e24-ce46-4db6-b4a8-0279afbbab4f', '4903c32d-b268-4130-9ffc-8d64deb089eb', '3c31ca72-ede3-40ab-8781-28f25a670a68', '7ea8d85e-0a87-41a1-98f7-6fd9d261f45b', '195619a9-f12c-4e3d-87e8-cc6bc73bc30d', '26ff8521-4d0a-4133-93ca-57588fd24642', '298d7e81-b5bf-48f1-aeda-2b0f4ed4d866', '2a0f3e7a-5c01-4866-b40c-371a7b4eb6b8', '416758ff-49e3-4f3e-b350-166172a0c622', '48f4c94a-05a5-4f1c-998e-91cc4dcb41ef', '7c5c5e6b-3fdf-4925-b055-3e2eaab1a14d', '7e08ef83-351a-45e6-8d3e-1f72edc3bf1f', '8ac7ac02-1972-4f86-9c92-65c645cab336', 'c6cd1510-dd11-4589-a2d2-88a91ce488b2', 'cabb855b-ec0b-4cad-809f-ed7b096326d2']","[4.0664515, 3.6909041, 3.5946937, 3.513836, 3.5033717, 3.4723487, 3.4723487, 3.4723487, 3.4723487, 3.4723487, 3.4723487, 3.4315238, 3.4165745, 3.4165745, 3.3983793, 3.3553705, 3.3339744, 3.3339744, 3.3058672, 3.3058672, 3.3058672, 3.3058672, 3.3058672, 3.3058672, 3.255274, 3.255274, 3.220074, 3.1802034, 3.166403, 3.1546192, 3.1546192, 3.1546192, 3.1546192, 3.1546192, 3.1546192, 3.1546192, 3.140412, 3.0541983, 3.0399916, 3.0166054, 3.0166054, 3.0166054, 3.0166054, 3.0166054, 3.0166054, 3.0166054, 3.0166054, 3.0166054, 3.0166054, 3.0166054]","[('1c353c49-4790-438f-8a02-e5f44ae9cfa9', 1.0), ('29f2f642-b9df-4e6a-b1de-bf230edda849', 1.0), ('2f620156-62f6-41c1-adcf-e126c38d634f', 1.0), ('58c8cb7e-aeae-4256-9259-66e7b6c7c444', 1.0), ('6b4b42fe-49c2-406b-bd7d-9fbc21317f6a', 1.0), ('77c0b400-5e99-4117-8e01-46566a7c19a4', 1.0), ('c3a84a56-4359-4cd9-8fc3-90bd69588890', 1.0), ('ce994ef4-6c1e-4f07-9a84-8151866dd626', 1.0), ('f8994828-d932-47d1-96a5-701ff4b55f40', 1.0)]","[('1c353c49-4790-438f-8a02-e5f44ae9cfa9', 1.0), ('29f2f642-b9df-4e6a-b1de-bf230edda849', 1.0), ('2f620156-62f6-41c1-adcf-e126c38d634f', 1.0), ('58c8cb7e-aeae-4256-9259-66e7b6c7c444', 1.0), ('6b4b42fe-49c2-406b-bd7d-9fbc21317f6a', 1.0), ('77c0b400-5e99-4117-8e01-46566a7c19a4', 1.0), ('c3a84a56-4359-4cd9-8fc3-90bd69588890', 1.0), ('ce994ef4-6c1e-4f07-9a84-8151866dd626', 1.0), ('f8994828-d932-47d1-96a5-701ff4b55f40', 1.0)]"
1,semantic_only,DS1-E-0053,japanese population united states,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('0448c3c1-fbe7-4a81-9a78-ad0f2762dbc1', 1.0), ('04d55124-8261-469e-90d8-85351e012669', 1.0), ('081df83a-b7ed-45e3-8ced-c9df54dbd778', 1.0), ('0d5cffc2-6abc-414e-b908-b837c0b2f6d7', 2.0), ('29a1785b-2db6-4646-bdd6-09279b48a25f', 1.0), ('3fd8159c-1043-4ac5-b030-547c998c3bcc', 1.0), ('93cfd224-5c69-459d-8ff8-242d4674d75b', 1.0), ('c427e142-60b1-4502-bd20-b280e960bf16', 1.0), ('d836a878-0191-4635-8129-9ea8fc6f6731', 1.0)]","[('0448c3c1-fbe7-4a81-9a78-ad0f2762dbc1', 1.0), ('04d55124-8261-469e-90d8-85351e012669', 1.0), ('081df83a-b7ed-45e3-8ced-c9df54dbd778', 1.0), ('0d5cffc2-6abc-414e-b908-b837c0b2f6d7', 2.0), ('29a1785b-2db6-4646-bdd6-09279b48a25f', 1.0), ('3fd8159c-1043-4ac5-b030-547c998c3bcc', 1.0), ('93cfd224-5c69-459d-8ff8-242d4674d75b', 1.0), ('c427e142-60b1-4502-bd20-b280e960bf16', 1.0), ('d836a878-0191-4635-8129-9ea8fc6f6731', 1.0)]"
1,semantic_only,DS1-E-0054,vacant houses us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('03e45d98-aa3a-4884-8606-f541bcbf7de7', 2.0), ('0c4888bf-4e8d-4e86-b774-0afda835bb86', 2.0), ('2b563bf4-d4a0-41a8-956c-3633f8087b14', 1.0), ('6af77d25-65ba-4891-b662-62e92d8bc683', 1.0), ('6c598a59-4e18-4bc3-8bd4-0550cc939c62', 1.0), ('789d44b9-3a9e-401d-b22b-6e83f745b35f', 1.0), ('8ce7caae-6e15-43a5-99c0-e514fe89c921', 1.0), ('8ff7911a-df20-4b77-b0dd-bbeeba4be189', 1.0), ('a14cdb85-e235-4ed2-b608-47c32d4e8ba2', 1.0), ('a9db5172-380c-49c3-a523-7f5a23b96cfe', 1.0), ('b2c15959-2cc9-40e4-b2b3-030b10cb83cf', 1.0), ('b3150457-258a-41cc-9262-bac0dc98c00f', 1.0), ('e1950ed6-212a-4ae7-aec5-4f67c41f64cc', 1.0), ('eaacbb8e-4ad0-49bf-972d-2b4b73680ee8', 1.0)]","[('03e45d98-aa3a-4884-8606-f541bcbf7de7', 2.0), ('0c4888bf-4e8d-4e86-b774-0afda835bb86', 2.0), ('2b563bf4-d4a0-41a8-956c-3633f8087b14', 1.0), ('6af77d25-65ba-4891-b662-62e92d8bc683', 1.0), ('6c598a59-4e18-4bc3-8bd4-0550cc939c62', 1.0), ('789d44b9-3a9e-401d-b22b-6e83f745b35f', 1.0), ('8ce7caae-6e15-43a5-99c0-e514fe89c921', 1.0), ('8ff7911a-df20-4b77-b0dd-bbeeba4be189', 1.0), ('a14cdb85-e235-4ed2-b608-47c32d4e8ba2', 1.0), ('a9db5172-380c-49c3-a523-7f5a23b96cfe', 1.0), ('b2c15959-2cc9-40e4-b2b3-030b10cb83cf', 1.0), ('b3150457-258a-41cc-9262-bac0dc98c00f', 1.0), ('e1950ed6-212a-4ae7-aec5-4f67c41f64cc', 1.0), ('eaacbb8e-4ad0-49bf-972d-2b4b73680ee8', 1.0)]"
1,semantic_only,DS1-E-0055,number of factories us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('039a7d73-39dd-4856-b85e-8b164c83e053', 1.0), ('041eef95-1820-4136-b59b-aa3230032fb9', 1.0), ('06124b18-751a-46fe-b051-01f86c0c3fb6', 1.0), ('11d72dfd-9f8b-4a3c-bae3-aab1b302ead4', 1.0), ('12ee692f-265b-4821-97a8-d64e716cdb6a', 1.0), ('28fb8705-940a-48f8-917f-0d0a6458169f', 1.0), ('43b26100-84dd-4ba5-837f-9951ff6abe8c', 1.0), ('51d39de6-09cd-4c6a-b8bc-9ba3762af07b', 1.0), ('54afaa55-753c-4b2e-a956-986b74598fdc', 1.0), ('5652d7c5-e476-498a-b8ef-3b6c6aea624d', 1.0), ('58d4e9cc-5e81-4a30-840c-ab23c6e5cf43', 1.0), ('6be77f18-65aa-4268-9885-bbcdac659c49', 1.0), ('7c088afd-5bbe-4d52-97fe-bd66e189f400', 1.0), ('9147edc5-0320-44df-96e3-b86bdbd2970a', 1.0), ('98124919-0137-44f0-8243-1c57876c01bc', 1.0), ('a2d6bd1c-d449-400a-98ff-e8a66f953a58', 1.0), ('a51e7bbb-06e5-4379-b008-a937b01f3b61', 1.0), ('a634349c-13b5-478a-9eb2-af38d3f2d3be', 1.0), ('afec0687-430b-4744-8c80-86b4db9badfd', 1.0), ('b080291e-d6b1-444d-9b0a-20d00511e057', 1.0), ('c1213e36-092b-4fdc-99ae-ceceb5234786', 1.0), ('e3da56cb-2684-4124-b935-02f9ca441c76', 1.0), ('e54710b6-61d4-4941-a748-2c94e9ebe678', 1.0), ('f359e457-7d8c-46ee-876a-abb5340e1168', 1.0), ('f8369676-c2a1-4b3d-9cbd-c787ab285116', 1.0)]","[('039a7d73-39dd-4856-b85e-8b164c83e053', 1.0), ('041eef95-1820-4136-b59b-aa3230032fb9', 1.0), ('06124b18-751a-46fe-b051-01f86c0c3fb6', 1.0), ('11d72dfd-9f8b-4a3c-bae3-aab1b302ead4', 1.0), ('12ee692f-265b-4821-97a8-d64e716cdb6a', 1.0), ('28fb8705-940a-48f8-917f-0d0a6458169f', 1.0), ('43b26100-84dd-4ba5-837f-9951ff6abe8c', 1.0), ('51d39de6-09cd-4c6a-b8bc-9ba3762af07b', 1.0), ('54afaa55-753c-4b2e-a956-986b74598fdc', 1.0), ('5652d7c5-e476-498a-b8ef-3b6c6aea624d', 1.0), ('58d4e9cc-5e81-4a30-840c-ab23c6e5cf43', 1.0), ('6be77f18-65aa-4268-9885-bbcdac659c49', 1.0), ('7c088afd-5bbe-4d52-97fe-bd66e189f400', 1.0), ('9147edc5-0320-44df-96e3-b86bdbd2970a', 1.0), ('98124919-0137-44f0-8243-1c57876c01bc', 1.0), ('a2d6bd1c-d449-400a-98ff-e8a66f953a58', 1.0), ('a51e7bbb-06e5-4379-b008-a937b01f3b61', 1.0), ('a634349c-13b5-478a-9eb2-af38d3f2d3be', 1.0), ('afec0687-430b-4744-8c80-86b4db9badfd', 1.0), ('b080291e-d6b1-444d-9b0a-20d00511e057', 1.0), ('c1213e36-092b-4fdc-99ae-ceceb5234786', 1.0), ('e3da56cb-2684-4124-b935-02f9ca441c76', 1.0), ('e54710b6-61d4-4941-a748-2c94e9ebe678', 1.0), ('f359e457-7d8c-46ee-876a-abb5340e1168', 1.0), ('f8369676-c2a1-4b3d-9cbd-c787ab285116', 1.0)]"
1,semantic_only,DS1-E-0056,college graduate salary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('000f1c44-a0b8-402f-8d4b-a4b66dfb7734', 1.0), ('37b11a7d-0d1e-4726-9823-5c659e61af79', 1.0), ('468b526e-1a78-4d11-b083-1236efc7c743', 1.0), ('62e9d931-6eb1-4eec-9fdf-57174adb77cd', 1.0), ('7d3e2092-f1c0-4260-960c-19c87c5d9556', 1.0), ('e67b827d-4a8c-415e-9c44-ceb0d6e3c3e5', 1.0)]","[('000f1c44-a0b8-402f-8d4b-a4b66dfb7734', 1.0), ('37b11a7d-0d1e-4726-9823-5c659e61af79', 1.0), ('468b526e-1a78-4d11-b083-1236efc7c743', 1.0), ('62e9d931-6eb1-4eec-9fdf-57174adb77cd', 1.0), ('7d3e2092-f1c0-4260-960c-19c87c5d9556', 1.0), ('e67b827d-4a8c-415e-9c44-ceb0d6e3c3e5', 1.0)]"
1,semantic_only,DS1-E-0057,past price levels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('0ea900e3-7a9a-4017-b9d1-8c70bd294891', 2.0), ('2b563bf4-d4a0-41a8-956c-3633f8087b14', 1.0), ('2f9d2e50-ce23-403b-a883-e5cb5ac70c1c', 1.0), ('3075159f-1209-4ebb-a844-2cc24eeda7d7', 1.0), ('3b54983f-44e5-40f9-b6ad-68a2d14b4a94', 1.0), ('42ae32c0-fd2c-4050-9449-9ef248224458', 1.0), ('42fdc0b3-57db-4974-b7b6-8a9f2f0a1289', 1.0), ('6b4b42fe-49c2-406b-bd7d-9fbc21317f6a', 1.0), ('7c5c5e6b-3fdf-4925-b055-3e2eaab1a14d', 2.0), ('8d16718f-d6ce-44a1-927d-ee5e96536e91', 1.0), ('caa41b8f-2542-4f8e-a917-ebb6e24e1d43', 1.0), ('cc0cbb0f-bb78-41c5-bbc2-7949251c694b', 1.0), ('d3d0e535-9414-4d7c-b43c-976af4157c93', 1.0), ('f115cf1c-bd8d-406b-a7b8-9913d3b554ae', 1.0)]","[('0ea900e3-7a9a-4017-b9d1-8c70bd294891', 2.0), ('2b563bf4-d4a0-41a8-956c-3633f8087b14', 1.0), ('2f9d2e50-ce23-403b-a883-e5cb5ac70c1c', 1.0), ('3075159f-1209-4ebb-a844-2cc24eeda7d7', 1.0), ('3b54983f-44e5-40f9-b6ad-68a2d14b4a94', 1.0), ('42ae32c0-fd2c-4050-9449-9ef248224458', 1.0), ('42fdc0b3-57db-4974-b7b6-8a9f2f0a1289', 1.0), ('6b4b42fe-49c2-406b-bd7d-9fbc21317f6a', 1.0), ('7c5c5e6b-3fdf-4925-b055-3e2eaab1a14d', 2.0), ('8d16718f-d6ce-44a1-927d-ee5e96536e91', 1.0), ('caa41b8f-2542-4f8e-a917-ebb6e24e1d43', 1.0), ('cc0cbb0f-bb78-41c5-bbc2-7949251c694b', 1.0), ('d3d0e535-9414-4d7c-b43c-976af4157c93', 1.0), ('f115cf1c-bd8d-406b-a7b8-9913d3b554ae', 1.0)]"
1,semantic_only,DS1-E-0058,small college average number students,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('000f1c44-a0b8-402f-8d4b-a4b66dfb7734', 1.0), ('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('32e8c902-4510-4a65-b7b9-5587281f2b24', 1.0), ('33bd8785-7906-4f25-9ca8-84122b83efe2', 1.0), ('6e1b676c-75f7-419b-8b0d-2ece970987e5', 1.0), ('6f61cf1a-ec44-49a3-8e00-c6123d7389ee', 1.0), ('7d3e2092-f1c0-4260-960c-19c87c5d9556', 1.0), ('7dda50d5-cccb-402c-87c5-d7f113dd9e16', 1.0), ('97acffe8-ecbe-4819-b802-24886c8a9f49', 1.0), ('aa3bf9f4-1832-4d27-b2e9-7b928546c339', 1.0), ('bdb3a4e7-9b09-4df6-b10e-bcaa2598933b', 1.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0), ('ecc4a6a8-7bb8-4b16-b08d-83a96db792ae', 1.0), ('ef793222-31b7-4760-af2f-c49c57c92188', 1.0), ('fba976da-8fb0-4274-8449-ecf4a1fde638', 1.0), ('ff5ec6cc-a621-49f6-911f-9f06b3a65916', 1.0)]","[('000f1c44-a0b8-402f-8d4b-a4b66dfb7734', 1.0), ('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('32e8c902-4510-4a65-b7b9-5587281f2b24', 1.0), ('33bd8785-7906-4f25-9ca8-84122b83efe2', 1.0), ('6e1b676c-75f7-419b-8b0d-2ece970987e5', 1.0), ('6f61cf1a-ec44-49a3-8e00-c6123d7389ee', 1.0), ('7d3e2092-f1c0-4260-960c-19c87c5d9556', 1.0), ('7dda50d5-cccb-402c-87c5-d7f113dd9e16', 1.0), ('97acffe8-ecbe-4819-b802-24886c8a9f49', 1.0), ('aa3bf9f4-1832-4d27-b2e9-7b928546c339', 1.0), ('bdb3a4e7-9b09-4df6-b10e-bcaa2598933b', 1.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0), ('ecc4a6a8-7bb8-4b16-b08d-83a96db792ae', 1.0), ('ef793222-31b7-4760-af2f-c49c57c92188', 1.0), ('fba976da-8fb0-4274-8449-ecf4a1fde638', 1.0), ('ff5ec6cc-a621-49f6-911f-9f06b3a65916', 1.0)]"
1,semantic_only,DS1-E-0060,largest potato producer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('10dae0de-5c2f-4585-a62e-26caade90fd1', 1.0), ('ab242947-12df-449f-bcee-6729c60941ef', 1.0), ('ae517eef-04be-4b8b-ace1-74d3f0c227c6', 1.0), ('ce069bc1-9c72-4795-af07-c217cc42cdf9', 1.0)]","[('10dae0de-5c2f-4585-a62e-26caade90fd1', 1.0), ('ab242947-12df-449f-bcee-6729c60941ef', 1.0), ('ae517eef-04be-4b8b-ace1-74d3f0c227c6', 1.0), ('ce069bc1-9c72-4795-af07-c217cc42cdf9', 1.0)]"
1,semantic_only,DS1-E-0061,2010 traffic offense arrests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('0d371a42-a52e-4792-8066-f201ebc9079f', 1.0), ('201460a5-ac75-422c-99ec-3bceef8d195c', 1.0), ('25f934d3-6aaa-4cc3-b12b-1e9a3ca97212', 1.0), ('61f52d6d-d66f-4293-83d2-db97d45e1f8c', 1.0), ('6345716f-b392-4860-b7aa-8c656ca9df8f', 1.0), ('dc064b92-0be2-4528-b0df-c194b7eccf04', 1.0), ('fee1adc6-7c2c-4672-bbf2-b487a944870f', 1.0)]","[('0d371a42-a52e-4792-8066-f201ebc9079f', 1.0), ('201460a5-ac75-422c-99ec-3bceef8d195c', 1.0), ('25f934d3-6aaa-4cc3-b12b-1e9a3ca97212', 1.0), ('61f52d6d-d66f-4293-83d2-db97d45e1f8c', 1.0), ('6345716f-b392-4860-b7aa-8c656ca9df8f', 1.0), ('dc064b92-0be2-4528-b0df-c194b7eccf04', 1.0), ('fee1adc6-7c2c-4672-bbf2-b487a944870f', 1.0)]"
1,semantic_only,DS1-E-0062,changes price movie tickets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('58e3b7ff-d708-498b-923a-fe388eee2442', 1.0)]","[('58e3b7ff-d708-498b-923a-fe388eee2442', 1.0)]"
1,semantic_only,DS1-E-0063,house rent statistics new york by decade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('07d3dc10-bcae-40b1-b967-881362fe2275', 2.0), ('1b1d8073-dd59-4155-ab14-76204a59eeba', 1.0), ('26b53bf5-65a7-41e4-8ae1-ff5038e9ccea', 1.0), ('2b563bf4-d4a0-41a8-956c-3633f8087b14', 1.0), ('31837e18-e197-435d-ab09-850a753d36df', 1.0), ('4e0f885f-e608-4eef-94fd-19184423006f', 1.0), ('5c5672ee-35c6-4866-8195-7ff7ba9b7e32', 1.0), ('6c598a59-4e18-4bc3-8bd4-0550cc939c62', 1.0), ('7bfa94b1-18c2-4081-a319-5c1333cc0b16', 1.0), ('9a5b9896-6b62-49d0-b02a-2979fb321229', 1.0), ('a005dd3a-b826-477a-a9ad-2a80402880ea', 1.0), ('a0b0f0c2-2bd2-499e-ab67-905eda9ee70c', 1.0), ('c66e3d09-7a04-4647-990d-0e8d9fbe0f67', 1.0), ('ce069bc1-9c72-4795-af07-c217cc42cdf9', 1.0), ('ce110e75-cfd5-4e86-892b-b418f2391814', 1.0), ('cfdf73c4-e23f-4ee9-8591-dce9bfbdaa3d', 1.0), ('d8aef1b8-983c-4e80-8c3e-69c9555bd2a2', 1.0)]","[('07d3dc10-bcae-40b1-b967-881362fe2275', 2.0), ('1b1d8073-dd59-4155-ab14-76204a59eeba', 1.0), ('26b53bf5-65a7-41e4-8ae1-ff5038e9ccea', 1.0), ('2b563bf4-d4a0-41a8-956c-3633f8087b14', 1.0), ('31837e18-e197-435d-ab09-850a753d36df', 1.0), ('4e0f885f-e608-4eef-94fd-19184423006f', 1.0), ('5c5672ee-35c6-4866-8195-7ff7ba9b7e32', 1.0), ('6c598a59-4e18-4bc3-8bd4-0550cc939c62', 1.0), ('7bfa94b1-18c2-4081-a319-5c1333cc0b16', 1.0), ('9a5b9896-6b62-49d0-b02a-2979fb321229', 1.0), ('a005dd3a-b826-477a-a9ad-2a80402880ea', 1.0), ('a0b0f0c2-2bd2-499e-ab67-905eda9ee70c', 1.0), ('c66e3d09-7a04-4647-990d-0e8d9fbe0f67', 1.0), ('ce069bc1-9c72-4795-af07-c217cc42cdf9', 1.0), ('ce110e75-cfd5-4e86-892b-b418f2391814', 1.0), ('cfdf73c4-e23f-4ee9-8591-dce9bfbdaa3d', 1.0), ('d8aef1b8-983c-4e80-8c3e-69c9555bd2a2', 1.0)]"
