File Name: JornadaStudy_086_smes_plant_cover_line_data.csv    Last Update: 03/27/2012    By: John P. Anderson
File header updated by Ken Ramsey on 01/23/2013.

Dataset: SMES vegetation line intercept data [Dataset ID: DSL2006014]
Project: Small Mammal Exclosure Study [Project ID: PRL2006022]

date    - Date data was collected [mm/dd/yyyy]
"site    - Site location code [C=Creosotebush, G=Grassland]"
block   - Block Number [1-4]
plot    - Plot number [1-4]
"treatment - Treatment type [C=Control, R=Rodent Exclosuer, L=Laghmorph"
"          Exclosure, B=Bovine Exclosure"
"line    - Line number [Begins at quad 1,3,and 5]"
"spp - Species Code, see SMESSPP.LST for complete species code"
          listing.
intercept   - Distance from beginning of line (0 cm) to beginning of
          perennial species intercept along tape (cm)
id      - Analog cassette tape label
comment_code - Comment code (0=No comment / 1=See data history log)
keyfield - spatial primary key field (specific to Jornada Information Management System [JIMS])
datasetid - old dataset identifier (specific to JIMS)
"POINT_X - x spatial coodinate [NEED COORDINATE SYSTEM, DATUM, PROJECTION SYSTEM, ...] (specific to JIMS)"
"POINT_Y -  y spatial coodinate [NEED COORDINATE SYSTEM, DATUM, PROJECTION SYSTEM, ...] (specific to JIMS)"
table_id - data table id (specific to JIMS)
layer_id - spatial layer id (specific to JIMS)

date,site,block,plot,treatment,line,spp,intercept,id,comment_code,keyfield,datasetid,POINT_X,POINT_Y,table_id,layer_id
12/01/2005,C,1,4,L,5,LATR,1060,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,SOIL,1190,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,MUPO,1255,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,SOIL,1260,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,MUPO,1350,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,SOIL,1360,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,LATR,1650,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,MUPO,1695,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,LATR,1745,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,SOIL,1775,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,LATR,1795,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,SOIL,1810,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,MUPO,2255,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,ECTR,2285,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,MUPO,2305,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,FLCE,2310,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,LATR,2355,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,MUPO,2460,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,SOIL,2490,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,FLCE,2640,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,SOIL,2690,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,5,END,2910,.,0,C145,DSL2006014,-106.7698428,32.51701823,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,0,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,FLCE,30,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LATR,80,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,190,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LATR,485,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,FLCE,520,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LATR,565,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,670,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LYBE,835,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LATR,860,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,960,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LATR,1355,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,1430,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LATR,1455,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,1480,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,FLCE,1510,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,MUPO,1570,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,FLCE,1585,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,1625,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,FLCE,1860,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,1920,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LATR,1975,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,2165,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LATR,2350,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,FLCE,2450,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,LATR,2460,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,SOIL,2510,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
12/01/2005,C,1,4,L,3,END,2915,.,0,C143,DSL2006014,-106.7697188,32.5170218,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,0,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,20,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,50,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,85,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,520,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,550,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,665,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,765,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,850,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,860,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,910,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,920,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,965,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,980,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,BAMU,1105,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,1140,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,1270,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,1355,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,1455,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,1510,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,FLCE,1535,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,1575,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,1610,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,LATR,2555,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,SOIL,2675,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,1,END,2915,.,0,C211,DSL2006014,-106.7699914,32.51301066,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,SOIL,0,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,LATR,575,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,SOIL,745,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,LATR,835,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,SOIL,980,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,LATR,1200,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,SOIL,1490,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,LATR,2170,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,SOIL,2240,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,LATR,2605,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,SOIL,2790,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,3,END,2920,.,0,C213,DSL2006014,-106.7701139,32.5130131,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,SOIL,0,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,LATR,770,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,SOIL,855,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,LATR,1465,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,SOIL,1615,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,LATR,1630,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,SOIL,1770,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,LATR,2140,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,SOIL,2165,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,LATR,2175,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,SOIL,2265,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,LATR,2295,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,SOIL,2305,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,LATR,2360,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,SOIL,2405,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,LATR,2525,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,SOIL,2600,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,1,L,5,END,2915,.,0,C215,DSL2006014,-106.7702395,32.51301274,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,SOIL,0,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,LATR,670,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,SOIL,675,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,LATR,985,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,SOIL,990,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,LATR,1010,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,SOIL,1020,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,LATR,1615,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,SOIL,1685,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,LATR,1695,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,SOIL,1840,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,LATR,2630,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,SOIL,2640,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,LATR,2660,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,SOIL,2740,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,LATR,2750,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,SOIL,2770,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,1,END,2900,.,0,C221,DSL2006014,-106.7705854,32.51301079,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,0,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,SOIL,20,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,35,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,SOIL,190,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,970,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,SOIL,1075,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,1180,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,MUPO,1315,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,1330,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,SOIL,1415,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,1590,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,SOIL,1735,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,1855,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,SOIL,1885,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,1965,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,SOIL,1985,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,2515,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,SOIL,2545,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,LATR,2560,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,SOIL,2585,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,3,END,2910,.,0,C223,DSL2006014,-106.7707107,32.5130125,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,SOIL,0,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,1320,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,SOIL,1330,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,1350,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,SOIL,1430,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,1815,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,SOIL,1820,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,1840,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,SOIL,1860,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,1875,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,SOIL,1880,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,2335,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,SOIL,2385,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,2390,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,MUPO,2430,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,2455,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,MUPO,2485,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,2495,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,SOIL,2500,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,2680,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,MUPO,2725,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,2745,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,MUPO,2805,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,LATR,2815,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,SOIL,2855,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,2,C,5,END,2925,.,0,C225,DSL2006014,-106.770835,32.51301145,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,SOIL,0,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,LATR,675,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,SOIL,750,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,LATR,780,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,MUPO,890,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,SOIL,900,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,BAAB,2270,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,LATR,2300,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,MUPO,2390,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,SOIL,2430,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,LATR,2670,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,SOIL,2710,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,1,END,2900,.,0,C241,DSL2006014,-106.7699987,32.51351711,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,SOIL,0,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,LATR,390,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,SOIL,860,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,LATR,1655,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,SOIL,1760,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,LATR,1775,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,MUPO,1890,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,LATR,1930,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,SOIL,1975,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,LATR,2060,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,SOIL,2100,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,LATR,2210,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,MUPO,2240,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
11/16/2005,C,2,4,R,3,SOIL,2295,.,0,C243,DSL2006014,-106.7701214,32.5135171,100-086-1.1,210-086-1.1
