countryName,indicatorName,dataYear,dataValue,displayValue,dataPR,dataSE
"Swaziland","Rule of Law","2015","0.10","0.10","0.666666666666667","0.1541128009557724"
"Swaziland","Trade Policy","2012","69.7","69.7","",""
"Swaziland","Trade Policy","2013","81.5","81.5","",""
"Swaziland","Trade Policy","2014","76","76","",""
"Swaziland","Trade Policy","2015","88.8","88.8","",""
"Swaziland","Trade Policy","2016","88.86","88.9","1",""
"Syrian Arab Republic","Access to Credit ","2012","8","8","",""
"Syrian Arab Republic","Access to Credit ","2013","16","16","",""
"Syrian Arab Republic","Access to Credit ","2014","16","16","",""
"Syrian Arab Republic","Access to Credit ","2015","16","16","",""
"Syrian Arab Republic","Access to Credit ","2016","16","16","0.230769230769231",""
"Syrian Arab Republic","Business Start-Up ","2012","0.9636376","0.964","",""
"Syrian Arab Republic","Business Start-Up ","2013","0.9525081","0.953","",""
"Syrian Arab Republic","Business Start-Up ","2014","0.927335","0.927","",""
"Syrian Arab Republic","Business Start-Up ","2015","0.9435232","0.944","",""
"Syrian Arab Republic","Business Start-Up ","2016","0.957864490619833","0.958","0.826923076923077",""
"Syrian Arab Republic","Child Health","2011","93.91885190","93.9","1",""
"Syrian Arab Republic","Child Health","2012","93.91885190","93.9","1",""
"Syrian Arab Republic","Child Health","2013","93.91885190","93.9","1",""
"Syrian Arab Republic","Child Health","2014","93.91885190","93.9","1",""
"Syrian Arab Republic","Child Health","2015","93.91885190","93.9","1",""
"Syrian Arab Republic","Child Health","2016","93.91885190","93.9","1",""
"Syrian Arab Republic","Civil Liberties","2010","8","8","0.0961538461538462",""
"Syrian Arab Republic","Civil Liberties","2011","6","6","0.0754716981132075",""
"Syrian Arab Republic","Civil Liberties","2012","6","6","0.0754716981132075",""
"Syrian Arab Republic","Civil Liberties","2013","3","3","0.0377358490566038",""
"Syrian Arab Republic","Civil Liberties","2014","2","2","0",""
"Syrian Arab Republic","Civil Liberties","2015","2","2","0",""
"Syrian Arab Republic","Control of Corruption","2010","-0.27","-0.27","0.320754716981132","0.1735156178474426"
"Syrian Arab Republic","Control of Corruption","2011","-0.18","-0.18","0.415094339622642","0.1763404160737991"
"Syrian Arab Republic","Control of Corruption","2012","-0.27","-0.27","0.245283018867925","0.1869512200355530"
"Syrian Arab Republic","Control of Corruption","2013","-0.35","-0.35","0.188679245283019","0.1897011399269104"
"Syrian Arab Republic","Control of Corruption","2014","-0.68","-0.68","0.0566037735849057","0.1861846894025803"
"Syrian Arab Republic","Control of Corruption","2015","-0.72","-0.72","0.0377358490566038","0.1790356785058975"
"Syrian Arab Republic","Fiscal Policy","2010","-4.51533333333333","-4.5","0.18",""
"Syrian Arab Republic","Fiscal Policy","2011","-3.56066666666667","-3.6","0.392156862745098",""
"Syrian Arab Republic","Fiscal Policy","2012","-2.59666666666667","-2.6","0.490196078431373",""
"Syrian Arab Republic","Fiscal Policy","2013","","","",""
"Syrian Arab Republic","Fiscal Policy","2014","","","",""
"Syrian Arab Republic","Fiscal Policy","2015","","","",""
"Syrian Arab Republic","Freedom of Information","2012","89","89","",""
"Syrian Arab Republic","Freedom of Information","2013","88","88","",""
"Syrian Arab Republic","Freedom of Information","2014","89","89","",""
"Syrian Arab Republic","Freedom of Information","2015","97","97","",""
"Syrian Arab Republic","Freedom of Information","2016","96","96","0.018867924528302",""
"Syrian Arab Republic","Gender in the Economy","2010","6","6","0.0540540540540539",""
"Syrian Arab Republic","Gender in the Economy","2011","6","6","0.052631578947368",""
"Syrian Arab Republic","Gender in the Economy","2012","6","6","0.052631578947368",""
"Syrian Arab Republic","Gender in the Economy","2013","6","6","0.051282051282051",""
"Syrian Arab Republic","Gender in the Economy","2014","6","6","0.051282051282051",""
"Syrian Arab Republic","Gender in the Economy","2015","6","6","0.03921568627451",""
"Syrian Arab Republic","Gender in the Economy","2016","6","6","0.03921568627451",""
"Syrian Arab Republic","Girls' Pri Edu Completion Rate (LIC only)","2011","110.8","110.8","0.977777777777778",""
"Syrian Arab Republic","Girls' Pri Edu Completion Rate (LIC only)","2012","112.7","112.7","1",""
"Syrian Arab Republic","Girls' Pri Edu Completion Rate (LIC only)","2013","68.6","68.6","0.479166666666667",""
"Syrian Arab Republic","Girls' Pri Edu Completion Rate (LIC only)","2014","68.6","68.6","0.448979591836735",""
"Syrian Arab Republic","Girls' Pri Edu Completion Rate (LIC only)","2015","68.6","68.6","0.448979591836735",""
"Syrian Arab Republic","Girls' Sec Edu Enrollment Rate (LMIC only)","2011","92.9","92.9","1",""
"Syrian Arab Republic","Girls' Sec Edu Enrollment Rate (LMIC only)","2012","94.9","94.9","0.977777777777778",""
"Syrian Arab Republic","Girls' Sec Edu Enrollment Rate (LMIC only)","2013","59.9","59.9","0.622222222222222",""
"Syrian Arab Republic","Girls' Sec Edu Enrollment Rate (LMIC only)","2014","59.9","59.9","0.58695652173913",""
"Syrian Arab Republic","Girls' Sec Edu Enrollment Rate (LMIC only)","2015","59.9","59.9","0.58695652173913",""
"Syrian Arab Republic","Government Effectiveness","2010","0.32","0.32","0.75","0.19869188964366910"
"Syrian Arab Republic","Government Effectiveness","2011","0.39","0.39","0.867924528301887","0.21050921082496640"
"Syrian Arab Republic","Government Effectiveness","2012","-0.22","-0.22","0.358490566037736","0.22627891600131990"
"Syrian Arab Republic","Government Effectiveness","2013","-0.51","-0.51","0.207547169811321","0.22261308133602140"
"Syrian Arab Republic","Government Effectiveness","2014","-0.53","-0.53","0.207547169811321","0.24269336462020870"
"Syrian Arab Republic","Government Effectiveness","2015","-0.70","-0.70","0.0943396226415094","0.23871497809886930"
"Syrian Arab Republic","Health Expenditures","2009","1.63","1.63","0.285714285714286",""
"Syrian Arab Republic","Health Expenditures","2010","1.51","1.51","0.26530612244898",""
"Syrian Arab Republic","Health Expenditures","2011","1.51","1.51","0.244897959183673",""
"Syrian Arab Republic","Health Expenditures","2012","1.51","1.51","0.254901960784314",""
"Syrian Arab Republic","Health Expenditures","2013","1.51","1.51","0.235294117647059",""
"Syrian Arab Republic","Health Expenditures","2014","1.51","1.51","0.235294117647059",""
"Syrian Arab Republic","Immunization Rates","2010","81","81.0","0.480769230769231",""
"Syrian Arab Republic","Immunization Rates","2011","76","76.0","0.377358490566038",""
"Syrian Arab Republic","Immunization Rates","2012","53","53.0","0.0377358490566038",""
"Syrian Arab Republic","Immunization Rates","2013","49.5","49.5","0.0566037735849057",""
"Syrian Arab Republic","Immunization Rates","2014","48.5","48.5","0.0566037735849057",""
"Syrian Arab Republic","Immunization Rates","2015","47","47.0","0.0377358490566038",""
"Syrian Arab Republic","Inflation","2010","4.4","4.4","0.56",""
"Syrian Arab Republic","Inflation","2011","","","",""
"Syrian Arab Republic","Inflation","2012","","","",""
"Syrian Arab Republic","Inflation","2013","","","",""
"Syrian Arab Republic","Inflation","2014","","","",""
"Syrian Arab Republic","Inflation","2015","","","",""
"Syrian Arab Republic","Land Rights and Access","2012","0.6230826","0.62","",""
"Syrian Arab Republic","Land Rights and Access","2013","0.6230828","0.62","",""
"Syrian Arab Republic","Land Rights and Access","2014","0.6230816","0.62","",""
"Syrian Arab Republic","Land Rights and Access","2015","0.6390491","0.64","",""
"Syrian Arab Republic","Land Rights and Access","2016","0.62492298626441","0.62","0.352941176470588",""
"Syrian Arab Republic","Natural Resource Protection","2011","65.903263012","65.9","0.39622641509434",""
"Syrian Arab Republic","Natural Resource Protection","2012","4.1324444121","4.1","0.113207547169811",""
"Syrian Arab Republic","Natural Resource Protection","2013","4.1324444121","4.1","0.113207547169811",""
"Syrian Arab Republic","Natural Resource Protection","2014","4.1324444121","4.1","0.0943396226415094",""
"Syrian Arab Republic","Natural Resource Protection","2015","4.1324444121","4.1","0.0943396226415094",""
"Syrian Arab Republic","Natural Resource Protection","2016","4.1324444121","4.1","0.0943396226415094",""
"Syrian Arab Republic","Political Rights","2010","1","1","0.0769230769230769",""
"Syrian Arab Republic","Political Rights","2011","0","0","0",""
"Syrian Arab Republic","Political Rights","2012","-1","-1","0",""
"Syrian Arab Republic","Political Rights","2013","-2","-2","0",""
"Syrian Arab Republic","Political Rights","2014","-3","-3","0",""
"Syrian Arab Republic","Political Rights","2015","-3","-3","0",""
"Syrian Arab Republic","Primary Education Expenditures","2011","2.0","1.99","0.636363636363636",""
"Syrian Arab Republic","Primary Education Expenditures","2012","2.3","2.33","0.675675675675676",""
"Syrian Arab Republic","Primary Education Expenditures","2013","2.3","2.33","0.710526315789474",""
"Syrian Arab Republic","Primary Education Expenditures","2014","2.3","2.33","0.736842105263158",""
"Syrian Arab Republic","Primary Education Expenditures","2015","2.3","2.33","0.736842105263158",""
"Syrian Arab Republic","Regulatory Quality","2010","-0.07","-0.07","0.403846153846154","0.1740361601114273"
"Syrian Arab Republic","Regulatory Quality","2011","-0.13","-0.13","0.433962264150943","0.1925579905509949"
"Syrian Arab Republic","Regulatory Quality","2012","-0.74","-0.74","0.0943396226415094","0.2180687338113785"
"Syrian Arab Republic","Regulatory Quality","2013","-0.74","-0.74","0.0754716981132075","0.2156597226858139"
"Syrian Arab Republic","Regulatory Quality","2014","-0.86","-0.86","0.0754716981132075","0.2243737131357193"
"Syrian Arab Republic","Regulatory Quality","2015","-0.81","-0.81","0.0943396226415094","0.2207818031311035"
"Syrian Arab Republic","Rule of Law","2010","0.42","0.42","0.769230769230769","0.1465567499399185"
"Syrian Arab Republic","Rule of Law","2011","0.24","0.24","0.716981132075472","0.1498418748378754"
"Syrian Arab Republic","Rule of Law","2012","-0.20","-0.20","0.358490566037736","0.1649156212806702"
"Syrian Arab Republic","Rule of Law","2013","-0.50","-0.50","0.132075471698113","0.1667165905237198"
"Syrian Arab Republic","Rule of Law","2014","-0.49","-0.49","0.188679245283019","0.1878122836351395"
"Syrian Arab Republic","Rule of Law","2015","-0.60","-0.60","0.113207547169811","0.1831149309873581"
"Syrian Arab Republic","Trade Policy","2012","72.8","72.8","",""
"Syrian Arab Republic","Trade Policy","2013","72.8","72.8","",""
"Syrian Arab Republic","Trade Policy","2014","","","",""
"Syrian Arab Republic","Trade Policy","2015","56.6","56.6","",""
"Syrian Arab Republic","Trade Policy","2016","56.64","56.6","0.142857142857143",""
"Tajikistan","Access to Credit ","2012","8","8","",""
"Tajikistan","Access to Credit ","2013","4","4","",""
"Tajikistan","Access to Credit ","2014","40","40","",""
"Tajikistan","Access to Credit ","2015","46","46","",""
"Tajikistan","Access to Credit ","2016","46","46","0.730769230769231",""
"Tajikistan","Business Start-Up ","2012","0.9437259","0.944","",""
"Tajikistan","Business Start-Up ","2013","0.912756","0.913","",""
"Tajikistan","Business Start-Up ","2014","0.856862","0.857","",""
"Tajikistan","Business Start-Up ","2015","0.9308359","0.931","",""
"Tajikistan","Business Start-Up ","2016","0.933233382643945","0.933","0.596153846153846",""
"Tajikistan","Child Health","2011","84.28872010","84.3","0.961538461538462",""
"Tajikistan","Child Health","2012","84.28872010","84.3","0.961538461538462",""
"Tajikistan","Child Health","2013","84.28872010","84.3","0.961538461538462",""
"Tajikistan","Child Health","2014","84.28872010","84.3","0.961538461538462",""
"Tajikistan","Child Health","2015","84.28872010","84.3","0.961538461538462",""
"Tajikistan","Child Health","2016","84.28872010","84.3","0.961538461538462",""
"Tajikistan","Civil Liberties","2010","18","18","0.269230769230769",""
"Tajikistan","Civil Liberties","2011","18","18","0.320754716981132",""
"Tajikistan","Civil Liberties","2012","16","16","0.169811320754717",""
"Tajikistan","Civil Liberties","2013","16","16","0.207547169811321",""
"Tajikistan","Civil Liberties","2014","15","15","0.207547169811321",""
"Tajikistan","Civil Liberties","2015","14","14","0.207547169811321",""
"Tajikistan","Control of Corruption","2010","-0.39","-0.39","0.207547169811321","0.1417471766471863"
"Tajikistan","Control of Corruption","2011","-0.28","-0.28","0.264150943396226","0.1426358222961426"
"Tajikistan","Control of Corruption","2012","-0.27","-0.27","0.264150943396226","0.1495605856180191"
"Tajikistan","Control of Corruption","2013","-0.33","-0.33","0.245283018867925","0.1703067868947983"
"Tajikistan","Control of Corruption","2014","-0.12","-0.12","0.358490566037736","0.1763945370912552"
"Tajikistan","Control of Corruption","2015","-0.19","-0.19","0.377358490566038","0.1666044741868973"
"Tajikistan","Fiscal Policy","2010","-4.423","-4.4","0.2",""
"Tajikistan","Fiscal Policy","2011","-3.45","-3.5","0.450980392156863",""
"Tajikistan","Fiscal Policy","2012","-1.52066666666667","-1.5","0.666666666666667",""
"Tajikistan","Fiscal Policy","2013","-0.797666666666667","-0.8","0.82",""
"Tajikistan","Fiscal Policy","2014","-0.0906666666666667","-0.1","0.88",""
"Tajikistan","Fiscal Policy","2015","-1.052","-1.1","0.86",""
"Tajikistan","Freedom of Information","2012","75","75","",""
"Tajikistan","Freedom of Information","2013","75","75","",""
"Tajikistan","Freedom of Information","2014","76","76","",""
"Tajikistan","Freedom of Information","2015","78","78","",""
"Tajikistan","Freedom of Information","2016","79","79","0.188679245283019",""
"Tajikistan","Gender in the Economy","2010","0","0","1",""
"Tajikistan","Gender in the Economy","2011","0","0","1",""
"Tajikistan","Gender in the Economy","2012","0","0","1",""
"Tajikistan","Gender in the Economy","2013","0","0","1",""
"Tajikistan","Gender in the Economy","2014","0","0","1",""
"Tajikistan","Gender in the Economy","2015","0","0","1",""
"Tajikistan","Gender in the Economy","2016","0","0","1",""
"Tajikistan","Girls' Pri Edu Completion Rate (LIC only)","2011","100.5","100.5","0.933333333333333",""
"Tajikistan","Girls' Pri Edu Completion Rate (LIC only)","2012","95.4","95.4","0.914893617021277",""
"Tajikistan","Girls' Pri Edu Completion Rate (LIC only)","2013","95.4","95.4","0.854166666666667",""
"Tajikistan","Girls' Pri Edu Completion Rate (LIC only)","2014","96.8","96.8","0.877551020408163",""
"Tajikistan","Girls' Pri Edu Completion Rate (LIC only)","2015","99.4","99.4","0.877551020408163",""
"Tajikistan","Girls' Sec Edu Enrollment Rate (LMIC only)","2011","91.1","91.1","0.954545454545455",""
"Tajikistan","Girls' Sec Edu Enrollment Rate (LMIC only)","2012","91.4","91.4","0.933333333333333",""
"Tajikistan","Girls' Sec Edu Enrollment Rate (LMIC only)","2013","93.2","93.2","0.955555555555556",""
"Tajikistan","Girls' Sec Edu Enrollment Rate (LMIC only)","2014","94.9","94.9","0.956521739130435",""
"Tajikistan","Girls' Sec Edu Enrollment Rate (LMIC only)","2015","95.4","95.4","0.956521739130435",""
"Tajikistan","Government Effectiveness","2010","0.03","0.03","0.519230769230769","0.21405610442161560"
"Tajikistan","Government Effectiveness","2011","-0.05","-0.05","0.452830188679245","0.21460071206092830"
"Tajikistan","Government Effectiveness","2012","0.03","0.03","0.509433962264151","0.21544215083122250"
"Tajikistan","Government Effectiveness","2013","-0.15","-0.15","0.415094339622642","0.22849979996681210"
"Tajikistan","Government Effectiveness","2014","0.16","0.16","0.660377358490566","0.21902292966842650"
"Tajikistan","Government Effectiveness","2015","0.11","0.11","0.566037735849057","0.22442167997360230"
"Tajikistan","Health Expenditures","2009","1.48","1.48","0.224489795918367",""
"Tajikistan","Health Expenditures","2010","1.59","1.59","0.326530612244898",""
"Tajikistan","Health Expenditures","2011","1.71","1.71","0.36734693877551",""
"Tajikistan","Health Expenditures","2012","1.88","1.88","0.411764705882353",""
"Tajikistan","Health Expenditures","2013","2.07","2.07","0.450980392156863",""
"Tajikistan","Health Expenditures","2014","1.98","1.98","0.450980392156863",""
"Tajikistan","Immunization Rates","2010","93.5","93.5","0.826923076923077",""
"Tajikistan","Immunization Rates","2011","97","97.0","0.962264150943396",""
"Tajikistan","Immunization Rates","2012","94","94.0","0.754716981132076",""
"Tajikistan","Immunization Rates","2013","94","94.0","0.792452830188679",""
"Tajikistan","Immunization Rates","2014","97.5","97.5","0.943396226415094",""
"Tajikistan","Immunization Rates","2015","96.5","96.5","0.886792452830189",""
"Tajikistan","Inflation","2010","6.5","6.5","0.44",""
"Tajikistan","Inflation","2011","12.4","12.4","0.26530612244898",""
"Tajikistan","Inflation","2012","5.8","5.8","0.6",""
"Tajikistan","Inflation","2013","5.0","5","0.62",""
"Tajikistan","Inflation","2014","6.1","6.1","0.4",""
"Tajikistan","Inflation","2015","5.8","5.8","0.38",""
"Tajikistan","Land Rights and Access","2012","0.6109753","0.61","",""
"Tajikistan","Land Rights and Access","2013","0.6035955","0.6","",""
"Tajikistan","Land Rights and Access","2014","0.6067037","0.61","",""
"Tajikistan","Land Rights and Access","2015","0.6895019","0.69","",""
"Tajikistan","Land Rights and Access","2016","0.729248765742228","0.73","0.647058823529412",""
"Tajikistan","Natural Resource Protection","2011","45.626578067","45.6","0.226415094339623",""
"Tajikistan","Natural Resource Protection","2012","65.903263012","65.9","0.490566037735849",""
"Tajikistan","Natural Resource Protection","2013","65.903263012","65.9","0.490566037735849",""
"Tajikistan","Natural Resource Protection","2014","65.903263012","65.9","0.490566037735849",""
"Tajikistan","Natural Resource Protection","2015","65.903263012","65.9","0.490566037735849",""
"Tajikistan","Natural Resource Protection","2016","65.903263012","65.9","0.490566037735849",""
"Tajikistan","Political Rights","2010","8","8","0.211538461538462",""
"Tajikistan","Political Rights","2011","8","8","0.226415094339623",""
"Tajikistan","Political Rights","2012","8","8","0.245283018867925",""
"Tajikistan","Political Rights","2013","8","8","0.188679245283019",""
"Tajikistan","Political Rights","2014","7","7","0.169811320754717",""
"Tajikistan","Political Rights","2015","2","2","0.113207547169811",""
"Tajikistan","Primary Education Expenditures","2011","","","",""
"Tajikistan","Primary Education Expenditures","2012","","","",""
"Tajikistan","Primary Education Expenditures","2013","","","",""
"Tajikistan","Primary Education Expenditures","2014","","","",""
"Tajikistan","Primary Education Expenditures","2015","","","",""
"Tajikistan","Regulatory Quality","2010","-0.19","-0.19","0.326923076923077","0.1590490341186523"
"Tajikistan","Regulatory Quality","2011","-0.17","-0.17","0.415094339622642","0.1559077352285385"
"Tajikistan","Regulatory Quality","2012","-0.20","-0.20","0.358490566037736","0.1681257933378220"
"Tajikistan","Regulatory Quality","2013","-0.24","-0.24","0.283018867924528","0.1742123663425446"
"Tajikistan","Regulatory Quality","2014","-0.20","-0.20","0.339622641509434","0.1868021786212921"
"Tajikistan","Regulatory Quality","2015","-0.19","-0.19","0.30188679245283","0.1824769526720047"
"Tajikistan","Rule of Law","2010","-0.25","-0.25","0.326923076923077","0.1381284892559052"
"Tajikistan","Rule of Law","2011","-0.29","-0.29","0.339622641509434","0.1325314193964005"
"Tajikistan","Rule of Law","2012","-0.27","-0.27","0.30188679245283","0.1327297538518906"
"Tajikistan","Rule of Law","2013","-0.33","-0.33","0.283018867924528","0.1415383517742157"
"Tajikistan","Rule of Law","2014","-0.11","-0.11","0.320754716981132","0.1438522636890411"
"Tajikistan","Rule of Law","2015","-0.18","-0.18","0.339622641509434","0.1453465670347214"
"Tajikistan","Trade Policy","2012","78.2","78.2","",""
"Tajikistan","Trade Policy","2013","73.2","73.2","",""
"Tajikistan","Trade Policy","2014","74.6","74.6","",""
"Tajikistan","Trade Policy","2015","68.6","68.6","",""
"Tajikistan","Trade Policy","2016","73.88","73.9","0.73469387755102",""
"Tanzania, United Republic of","Access to Credit ","2012","28","28","",""
"Tanzania, United Republic of","Access to Credit ","2013","20","20","",""
"Tanzania, United Republic of","Access to Credit ","2014","20","20","",""
"Tanzania, United Republic of","Access to Credit ","2015","20","20","",""
"Tanzania, United Republic of","Access to Credit ","2016","68","68","0.903846153846154",""
"Tanzania, United Republic of","Business Start-Up ","2012","0.9259587","0.926","",""
"Tanzania, United Republic of","Business Start-Up ","2013","0.9001537","0.9","",""
"Tanzania, United Republic of","Business Start-Up ","2014","0.8592639","0.859","",""
"Tanzania, United Republic of","Business Start-Up ","2015","0.8839029","0.884","",""
"Tanzania, United Republic of","Business Start-Up ","2016","0.918996276418548","0.919","0.423076923076923",""
"Tanzania, United Republic of","Child Health","2011","51.14300182","51.1","0.365384615384615",""
"Tanzania, United Republic of","Child Health","2012","51.14300182","51.1","0.365384615384615",""
"Tanzania, United Republic of","Child Health","2013","51.14300182","51.1","0.365384615384615",""
"Tanzania, United Republic of","Child Health","2014","51.14300182","51.1","0.365384615384615",""
"Tanzania, United Republic of","Child Health","2015","51.14300182","51.1","0.365384615384615",""
"Tanzania, United Republic of","Child Health","2016","51.14300182","51.1","0.365384615384615",""
"Tanzania, United Republic of","Civil Liberties","2010","36","36","0.788461538461538",""
"Tanzania, United Republic of","Civil Liberties","2011","36","36","0.792452830188679",""
"Tanzania, United Republic of","Civil Liberties","2012","38","38","0.849056603773585",""
"Tanzania, United Republic of","Civil Liberties","2013","35","35","0.792452830188679",""
"Tanzania, United Republic of","Civil Liberties","2014","35","35","0.773584905660377",""
"Tanzania, United Republic of","Civil Liberties","2015","33","33","0.716981132075472",""
"Tanzania, United Republic of","Control of Corruption","2010","0.27","0.27","0.754716981132076","0.1578191369771957"
"Tanzania, United Republic of","Control of Corruption","2011","0.24","0.24","0.641509433962264","0.1566173881292343"
"Tanzania, United Republic of","Control of Corruption","2012","0.11","0.11","0.584905660377358","0.1452264189720154"
"Tanzania, United Republic of","Control of Corruption","2013","0.05","0.05","0.566037735849057","0.1422664821147919"
"Tanzania, United Republic of","Control of Corruption","2014","0.08","0.08","0.566037735849057","0.1412305831909180"
"Tanzania, United Republic of","Control of Corruption","2015","0.10","0.10","0.622641509433962","0.1379024535417557"
"Tanzania, United Republic of","Fiscal Policy","2010","-3.73233333333333","-3.7","0.28",""
"Tanzania, United Republic of","Fiscal Policy","2011","-4.27133333333333","-4.3","0.254901960784314",""
"Tanzania, United Republic of","Fiscal Policy","2012","-4.15033333333333","-4.2","0.274509803921569",""
"Tanzania, United Republic of","Fiscal Policy","2013","-3.867","-3.9","0.3",""
"Tanzania, United Republic of","Fiscal Policy","2014","-3.68466666666667","-3.7","0.38",""
"Tanzania, United Republic of","Fiscal Policy","2015","-3.367","-3.4","0.54",""
"Tanzania, United Republic of","Freedom of Information","2012","49","49","",""
"Tanzania, United Republic of","Freedom of Information","2013","51","51","",""
"Tanzania, United Republic of","Freedom of Information","2014","55","55","",""
"Tanzania, United Republic of","Freedom of Information","2015","54","54","",""
"Tanzania, United Republic of","Freedom of Information","2016","55","55","0.60377358490566",""
"Tanzania, United Republic of","Gender in the Economy","2010","0","0","1",""
"Tanzania, United Republic of","Gender in the Economy","2011","0","0","1",""
"Tanzania, United Republic of","Gender in the Economy","2012","0","0","1",""
"Tanzania, United Republic of","Gender in the Economy","2013","0","0","1",""
"Tanzania, United Republic of","Gender in the Economy","2014","0","0","1",""
"Tanzania, United Republic of","Gender in the Economy","2015","0","0","1",""
"Tanzania, United Republic of","Gender in the Economy","2016","0","0","1",""
"Tanzania, United Republic of","Girls' Pri Edu Completion Rate (LIC only)","2011","90.2","90.2","0.866666666666667",""
"Tanzania, United Republic of","Girls' Pri Edu Completion Rate (LIC only)","2012","82.6","82.6","0.680851063829787",""
"Tanzania, United Republic of","Girls' Pri Edu Completion Rate (LIC only)","2013","77.1","77.1","0.666666666666667",""
"Tanzania, United Republic of","Girls' Pri Edu Completion Rate (LIC only)","2014","77.1","77.1","0.612244897959184",""
"Tanzania, United Republic of","Girls' Pri Edu Completion Rate (LIC only)","2015","77.1","77.1","0.612244897959184",""
"Tanzania, United Republic of","Girls' Sec Edu Enrollment Rate (LMIC only)","2011","37.0","37.0","0.204545454545455",""
"Tanzania, United Republic of","Girls' Sec Edu Enrollment Rate (LMIC only)","2012","42.8","42.8","0.244444444444444",""
"Tanzania, United Republic of","Girls' Sec Edu Enrollment Rate (LMIC only)","2013","41.8","41.8","0.222222222222222",""
"Tanzania, United Republic of","Girls' Sec Edu Enrollment Rate (LMIC only)","2014","41.8","41.8","0.260869565217391",""
"Tanzania, United Republic of","Girls' Sec Edu Enrollment Rate (LMIC only)","2015","41.8","41.8","0.260869565217391",""
"Tanzania, United Republic of","Government Effectiveness","2010","0.35","0.35","0.788461538461538","0.18392468988895420"
"Tanzania, United Republic of","Government Effectiveness","2011","0.26","0.26","0.716981132075472","0.18446157872676850"
"Tanzania, United Republic of","Government Effectiveness","2012","0.27","0.27","0.716981132075472","0.18543210625648500"
"Tanzania, United Republic of","Government Effectiveness","2013","0.22","0.22","0.716981132075472","0.16799809038639070"
"Tanzania, United Republic of","Government Effectiveness","2014","0.26","0.26","0.735849056603774","0.17915938794612890"
"Tanzania, United Republic of","Government Effectiveness","2015","0.33","0.33","0.830188679245283","0.17263118922710420"
"Tanzania, United Republic of","Health Expenditures","2009","2.11","2.11","0.469387755102041",""
"Tanzania, United Republic of","Health Expenditures","2010","2.07","2.07","0.489795918367347",""
"Tanzania, United Republic of","Health Expenditures","2011","2.49","2.49","0.571428571428571",""
"Tanzania, United Republic of","Health Expenditures","2012","2.79","2.79","0.705882352941177",""
"Tanzania, United Republic of","Health Expenditures","2013","2.57","2.57","0.627450980392157",""
"Tanzania, United Republic of","Health Expenditures","2014","2.59","2.59","0.647058823529412",""
"Tanzania, United Republic of","Immunization Rates","2010","91.5","91.5","0.75",""
"Tanzania, United Republic of","Immunization Rates","2011","91.5","91.5","0.716981132075472",""
"Tanzania, United Republic of","Immunization Rates","2012","94.5","94.5","0.830188679245283",""
"Tanzania, United Republic of","Immunization Rates","2013","95","95.0","0.867924528301887",""
"Tanzania, United Republic of","Immunization Rates","2014","98","98.0","0.962264150943396",""
"Tanzania, United Republic of","Immunization Rates","2015","98.5","98.5","1",""
"Tanzania, United Republic of","Inflation","2010","7.2","7.2","0.38",""
"Tanzania, United Republic of","Inflation","2011","12.7","12.7","0.244897959183674",""
"Tanzania, United Republic of","Inflation","2012","16.0","16","0.1",""
"Tanzania, United Republic of","Inflation","2013","7.9","7.9","0.24",""
"Tanzania, United Republic of","Inflation","2014","6.1","6.1","0.4",""
"Tanzania, United Republic of","Inflation","2015","5.6","5.6","0.42",""
"Tanzania, United Republic of","Land Rights and Access","2012","0.7815319","0.78","",""
"Tanzania, United Republic of","Land Rights and Access","2013","0.7419708","0.74","",""
"Tanzania, United Republic of","Land Rights and Access","2014","0.7811236","0.78","",""
"Tanzania, United Republic of","Land Rights and Access","2015","0.8014126","0.8","",""
"Tanzania, United Republic of","Land Rights and Access","2016","0.801110670034273","0.8","0.843137254901961",""
"Tanzania, United Republic of","Natural Resource Protection","2011","98.236120914","98.2","0.622641509433962",""
"Tanzania, United Republic of","Natural Resource Protection","2012","99.853865522","99.9","0.867924528301887",""
"Tanzania, United Republic of","Natural Resource Protection","2013","99.853865522","99.9","0.849056603773585",""
"Tanzania, United Republic of","Natural Resource Protection","2014","99.853865522","99.9","0.849056603773585",""
"Tanzania, United Republic of","Natural Resource Protection","2015","99.853865522","99.9","0.849056603773585",""
"Tanzania, United Republic of","Natural Resource Protection","2016","99.853865522","99.9","0.849056603773585",""
"Tanzania, United Republic of","Political Rights","2010","28","28","0.846153846153846",""
"Tanzania, United Republic of","Political Rights","2011","28","28","0.811320754716981",""
"Tanzania, United Republic of","Political Rights","2012","28","28","0.830188679245283",""
"Tanzania, United Republic of","Political Rights","2013","29","29","0.849056603773585",""
"Tanzania, United Republic of","Political Rights","2014","28","28","0.849056603773585",""
"Tanzania, United Republic of","Political Rights","2015","27","27","0.811320754716981",""
"Tanzania, United Republic of","Primary Education Expenditures","2011","1.7","1.69","0.515151515151515",""
"Tanzania, United Republic of","Primary Education Expenditures","2012","1.7","1.69","0.486486486486487",""
"Tanzania, United Republic of","Primary Education Expenditures","2013","1.7","1.69","0.578947368421053",""
"Tanzania, United Republic of","Primary Education Expenditures","2014","1.7","1.71","0.552631578947368",""
"Tanzania, United Republic of","Primary Education Expenditures","2015","1.7","1.71","0.552631578947368",""
"Tanzania, United Republic of","Regulatory Quality","2010","0.41","0.41","0.769230769230769","0.1617930382490158"
"Tanzania, United Republic of","Regulatory Quality","2011","0.39","0.39","0.773584905660377","0.1612674146890640"
