id,title,description,attribution,"data_fields.Publisher","data_fields.tags","data.data_organization","data.data_filename"
"a755ca95-c06e-4033-b607-9132053974c3","Aggregate mesquite litter mass following soil-litter mixing and decomposition in a semi-arid grassland from 2010-2012","Mesquite litter mass loss from decomposition associated with soil-litter mixing.   Decomposition models typically under-predict decomposition relative to observed rates in drylands. This discrepancy indicates a significant gap in our mechanistic understanding of carbon and nutrient cycling in these systems. Recent research suggests that certain drivers of decomposition that are often not explicitly incorporated into models (e.g., photodegradation and soil-litter mixing; SLM) may be important in drylands, and their exclusion may, in part, be responsible for model under-predictions. To assess the role of SLM, litterbags were deployed in the Chihuahuan Desert and interrelationships between vegetation structure, SLM, and rates of decomposition were quantified. Vegetation structure was manipulated to simulate losses of grass cover from livestock grazing and shrub encroachment. I hypothesized that reductions in grass cover would promote SLM and accelerate mass loss by improving conditions for microbial decomposition.     For more see: Hewins, D. B., S. R. Archer, G. S. Okin, R. L. McCulley, and H. L. Throop. 2013. Soil-litter mixing accelerates decomposition in a Chihuahuan Desert grassland. Ecosystems 16:183-195","Aggregate mesquite litter mass following soil-litter mixing and decomposition in a semi-arid grassland from 2010-2012 (https://catalog.data.gov/dataset/a755ca95-c06e-4033-b607-9132053974c3) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","USDA NAL","[""biota"",""climatologymeteorologyatmosphere"",""environment"",""farming"",""geoscientificinformation"",""iso-metadata"",""np216""]","Department of Agriculture","499bf9dabeed9833e3e900accecb503cb8c4e0cca005d7197b0c8bb551db470f.text.csv"
"a7586df3-c410-41dc-b380-60e4ffd1abf7","NNDSS - TABLE 1DD. Rubella to Rubella, congenital syndrome","NNDSS - TABLE 1DD. Rubella to Rubella, congenital syndrome  - 2019. In this Table, provisional cases of notifiable diseases are displayed for United States, U.S. territories, and Non-U.S. residents.
Note:
This table contains provisional cases of national notifiable diseases from the National Notifiable Diseases Surveillance System (NNDSS). NNDSS data from the 50 states, New York City, the District of Columbia and the U.S. territories are collated and published weekly on the NNDSS Data and Statistics web page (https://wwwn.cdc.gov/nndss/data-and-statistics.html). Cases reported by state health departments to CDC for weekly publication are provisional because of the time needed to complete case follow-up. Therefore, numbers presented in later weeks may reflect changes made to these counts as additional information becomes available. The national surveillance case definitions used to define a case are available on the NNDSS web site at https://wwwn.cdc.gov/nndss/. Information about the weekly provisional data and guides to interpreting data are available at: https://wwwn.cdc.gov/nndss/infectious-tables.html.
Footnotes:
U: Unavailable — The reporting jurisdiction was unable to send the data to CDC or CDC was unable to process the data.
-: No reported cases — The reporting jurisdiction did not submit any cases to CDC.
N: Not reportable — The disease or condition was not reportable by law, statute, or regulation in the reporting jurisdiction.
NN: Not nationally notifiable — This condition was not designated as being nationally notifiable.
NP: Nationally notifiable but not published — CDC does not have data because of changes in how conditions are categorized.
Cum: Cumulative year-to-date counts.
Max: Maximum — Maximum case count during the previous 52 weeks.
 Case counts for reporting years 2018 and 2019 are provisional and subject to change. Cases are assigned to the reporting jurisdiction submitting the case to NNDSS, if the case's country of usual residence is the US, a US territory, unknown, or null (i.e. country not reported); otherwise, the case is assigned to the 'Non-US Residents' category. For further information on interpretation of these data, see https://wwwn.cdc.gov/nndss/document/Users_guide_WONDER_tables_cleared_fi....
   † Previous 52 week maximum and cumulative YTD are determined from periods of time when the condition was reportable in the jurisdiction (i.e., may be less than 52 weeks of data or incomplete YTD data).","NNDSS - TABLE 1DD. Rubella to Rubella, congenital syndrome (https://catalog.data.gov/dataset/a7586df3-c410-41dc-b380-60e4ffd1abf7) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Disease Control and Prevention","[""2019"",""nedss"",""netss"",""nndss"",""rubella"",""rubella-congenital-syndrome"",""wonder""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""e49b45e6b38ef2f243e12e19da66fa4f14985ea8ef2d150386922fea94fa8246.text.csv"",""0aed0b8eda71213aa03bda802c57e68cacaf3ec1f2faeceedac5bbec79b1cd04.application.rdf+xml"",""7e9b3eac853c280223d50a069a6ea17556ccc48127c7fe17bab345b91bf0319d.application.json""]"
"a7644914-747a-4564-bb31-584e5afa438c","NNDSS - Table II. Babesiosis to Campylobacteriosis","NNDSS - Table II. Babesiosis to Campylobacteriosis - 2015.
   In this Table, all conditions with a 5-year average annual national total of more than or equals 1,000 cases but less than or equals 10,000 cases will be displayed (≥ 1,000 and ≤ 10,000). The Table includes total number of cases reported in the United States, by region and by states, in accordance with the current method of displaying MMWR data.  Data on United States exclude counts from US territories.
   Note:
   These are provisional cases of selected national notifiable diseases, from the National Notifiable Diseases Surveillance System (NNDSS). NNDSS data reported by the 50 states, New York City, the District of Columbia, and the U.S. territories are collated and published weekly as numbered tables printed in the back of the Morbidity and Mortality Weekly Report (MMWR). Cases reported by state health departments to CDC for weekly publication are provisional because of ongoing revision of information and delayed reporting.
   Case counts in this table are presented as they were published in the MMWR issues. Therefore, numbers listed in later MMWR weeks may reflect changes made to these counts as additional information becomes available.
   Footnotes:
   C.N.M.I.: Commonwealth of Northern Mariana Islands.
   U: Unavailable.    -: No reported cases.    N: Not reportable.    NN: Not Nationally Notifiable.    NP: Nationally notifiable but not published.    Cum: Cumulative year-to-date counts.    Med: Median.    Max: Maximum.
   * Three low incidence conditions, rubella, rubella congenital, and tetanus, have been moved to Table 2 to facilitate case count verification with reporting jurisdictions.
   † Case counts for reporting years 2014 and 2015 are provisional and subject to change. For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesS.... Data for TB are displayed in Table IV, which appears quarterly.","NNDSS - Table II. Babesiosis to Campylobacteriosis (https://catalog.data.gov/dataset/a7644914-747a-4564-bb31-584e5afa438c) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Disease Control and Prevention","[""2015"",""babesiosis"",""campylobacteriosis"",""mmwr"",""nedss"",""netss"",""nndss"",""wonder""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""b9f00d0d3e82e5b9bb6ab9020b02ab14bf935d71c3399c242a8934767d6665bf.text.csv"",""ecdee14bd145f466ab4e72166173b6d0c56d5fbbf8af1b3202b49af35527321d.application.rdf+xml"",""01f44e2211c55e95aa1e2f032f35a3b9d630a111cc6d715b60690b9a2937fd39.application.json"",""5b5c25932d36193c8eb92a216195980887e5bb9aa7e62d688f469e14d181c15c.text.xml""]"
"a7c7066a-be4b-43c5-9099-753219e867e9","Council Districts Pre-2014","This layer represents the Council Districts for the City of New Orleans that were no longer effective as of May 5, 2014. These boundaries changed based on reapportionment following the 2010 Census.","Council Districts Pre-2014 (https://catalog.data.gov/dataset/a7c7066a-be4b-43c5-9099-753219e867e9) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","data.nola.gov","[""archive"",""city-council"",""old-file""]","[""City of New Orleans"",""City of New Orleans""]","[""172d18743b180dd42874beeed62ca518fdff53f20b71b8a9781c1beb7390a003.application.json"",""5f1ec0d300f83feafed87aa7ca2a4d5043ce5fe79e90aacedf9f2419de044503.text.csv""]"
"a7d14043-dd5a-435b-abf6-a96cc672b81b","Inventory Reporting Information System (IRIS)","IRIS Work Item Module supports Real Property Asset Management (RPAM) and the Financial Operation Division. IRIS manages the estimated cost of building projects related to repairs and alterations, and new construction","Inventory Reporting Information System (IRIS) (https://catalog.data.gov/dataset/a7d14043-dd5a-435b-abf6-a96cc672b81b) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","General Services Administration","[""alterations"",""building"",""construction"",""findings"",""fire"",""interactive"",""osha"",""repairs"",""safety"",""sem"",""survey""]","General Services Administration","d856118f57e6d6ee1e69a731cb02b6405809b20e9c391489c1284aa028f4381b.text.csv"
"a7e11742-efd9-4c9d-a33b-7f2ac8f16b88","Census Demographics 2010","BNIA-JFI analyzed data from the Census to provide greater understandingof the socioeconomic and demographic characteristics of the residents of the City and its neighborhoods . BNIA-JFI also used this data as denominators for many of the Vital Signs indicators allowing for data to be normalized and rates to be computed. Census data analyzed by BNIA-JFI is grouped into the following categories: population, race and ethnicity; households and families; and income.","Census Demographics 2010 (https://catalog.data.gov/dataset/a7e11742-efd9-4c9d-a33b-7f2ac8f16b88) is licensed under CC BY 3.0 (https://creativecommons.org/licenses/by/3.0/)","data.baltimorecity.gov","[""census"",""demographics""]","[""City of Baltimore"",""City of Baltimore"",""City of Baltimore"",""City of Baltimore""]","[""3c894154fd599343aeba600268c5a24b8b82d7730850e57eed14870ce0127cba.text.csv"",""b3c9b9580e67db93004fdbb96124fd1e18de693f68d3484f3a1c14d2bb030cbd.application.rdf+xml"",""9ae5e8d08c1b764c6a22819d0c9e498c7e473ec37dcc35720552e41ba91f0e2a.application.json"",""f200b7609fe0c8366479dac0a2b0eaa21e916b91ae08c3fddb94bd660b956d6e.text.xml""]"
"a83b6f2d-3ac5-487e-b2c2-efca4f956f6e","U.S. Army Corps of Engineers Lands","This data layer depicts US Army Corps of Engineers land tract data and tracts aquired for the Oahe Dam Civil Works Project on the Missouri River in North Dakota.
   Constraints:
   Not to be used for navigation, for informational purposes only. See Game and Fish disclaimer for more information.","U.S. Army Corps of Engineers Lands (https://catalog.data.gov/dataset/a83b6f2d-3ac5-487e-b2c2-efca4f956f6e) is licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)","Game and Fish Department","[""acoe"",""boundary"",""engineers"",""federal"",""land""]","State of North Dakota","b63a5c026c07cc1cebeda3cb504ef413958dd2d73f91212e2ae7b297435765e1.text.csv"
"a850962d-2ed0-4fd0-a275-944ede388046","Bug Bytes sound library: stored product insect pest sounds","This archive of .wav format sound recordings provided by the ARS Center for Medical, Agricultural, and Veterinary Entomology supports the detection and control of hidden insect infestations. Most of the sound files were selected from noise-free sections of recorded signal, but some typical background noises mixed with insect sounds are also provided. The insect sounds have higher frequencies and shorter durations that make them relatively easy to separate from background.
   For more information including related references, links to pictures or other information about each species in the Encyclopedia of Life or Featured Creatures, see the Bug Bytes sound library [note: supersedes 2005 sound library at https://www.ars.usda.gov/ARSUserFiles/3559/soundlibrary.html ]
   Categories:
   A. Stored product insect movement and feeding sounds
   B. Movement and feeding sounds of soil invertebrates
   C. Defensive stridulation by soil insects (dung beetles)
   D. Movement and feeding sounds of insects in wood. Termite head-banging
   E. Movement and feeding sounds of insects in plants
   F. Buzzing of fruit flies, butterflies, moths, and mosquitoes, stink bug, and Rhopalid  communication
   G. Fire ants, phorid flies, and their interactions
   H. Cricket, katydid, and cicada sounds, including underground sounds of immature crickets
   I. Examples to distinguish insect sounds from background noise
   Species:
   Aedes albopictus (Asian tiger mosquito)
   Aedes taeniorynchus (salt marsh mosquito)
   Anastrepha suspensa (Caribbean fruit fly)
   Anoplophora glabripennis (Asian longhorned beetle)
   Antitrogus parvulus (Childers grub)
   Apocnemidophorus pipitzi (Brazilian peppertree stem borer )
   Bactrocera tyroni (Queensland fruit fly)
   Blattella germanica (German cockroach)
   Buprestid spp.  (larva in oak branch)
   Camponotus denticulatus (Ants in Australian outback)
   Cephus cinctus (Wheat stem sawfly)
   Ceratitis capitata (Mediterranean fruit fly)
   Coptotermes formosanus (Formosan termite)
   Cotesia marginiventris (Braconid parasitoid)
   Cryptotermes or Incisitermes (Drywood termites)
   Delia antiqua (Onion fly)
   Dendroctonus valens (red turpentine beetle)
   Dermolepida albohirtum (greyback cane grub)
   Diaphorina citri (Asian citrius psyllid)
   Diaprepes abbreviatus (Diaprepes root weevil)
   Drepanotermes (Australian termites)
   Euschistus servus (brown stink bug)
   Euzophera magnolialis (Magnolia root borer)
   Ensifera (Crickets and katydids)
   Gastropoda (snails) underground
   Geotrupes egeriei (Dung beetle) defensive stridulation
   Heliconius cydno alithea (Heliconid butterfly) adult and pupa
   Hylobius abietes (pine weevil) link to Hylobius abietes
   Hylotrupes bajulus (Old house borer)
   Jadera haematoloma (soapberry bug)
   Leptogenys kitteli (ants) stridulations
   Lumbricidae (Earthworm)
   Magicacada spp. (Cicada)
   Mallodon dasystomus
   Monochamus titillator (Southern pine sawyer)
   Musca domesticus (housefly)
   Nezara viridula (Southern green stink bug)
   Oryctes rhinoceros (Coconut rhinoceros beetle) stridulation
   Oryctes elegans (Rhinoceros beetle) larval movement
   Otiorhynchus sulcatus (Black vine weevil)
   Peltotrupes profundus (Dung beetle) defensive stridulation
   Phyllophaga (White grub)
   Plodia interpunctella (Indian meal moth) adults and larvae
   Polyphylla spp. (June beetle)
   Prostephanus truncatus larvae and adults
   Pseudacteon tricuspis (Phorid flies)
   Reticulitermes flavipes (Eastern subterranean termite) and related spp.
   Reticulitermes virginicus (termite)
   Rhynchophorus ferrugineus (red palm weevil)
   Rhynchophorus cruentatus (palmetto weevil)
   Scapteriscus vicinus (Mole cricket)
   Sitophilus oryzae (Rice weevil)
   Sitophilus zeamais (maize weevil) larvae and adults
   Solenopsis invicta (Fire ant)","Bug Bytes sound library: stored product insect pest sounds (https://catalog.data.gov/dataset/a850962d-2ed0-4fd0-a275-944ede388046) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","USDA NAL","[""audio-recordings"",""bug-bytes"",""feeding-sounds"",""insect-detection"",""insect-pests"",""np304"",""pest-detection"",""stored-product-pests""]","Department of Agriculture","d90d4dec596d4ddde150ea8e781ba40cc46dd514ddd2be845b73c4fbef60a419.text.csv"
"a85e1049-21a2-4bca-b9d5-ec8220817281","General Election Results 2010","2010 General Elections Results fom Office of Elections","General Election Results 2010 (https://catalog.data.gov/dataset/a85e1049-21a2-4bca-b9d5-ec8220817281) is licensed under CC BY 3.0 (https://creativecommons.org/licenses/by/3.0/)","data.hawaii.gov","[""elections"",""vote""]","[""State of Hawaii"",""State of Hawaii"",""State of Hawaii"",""State of Hawaii""]","[""078a5ba80186d1824217474b7e729775c530b761845e31590a85a10d59ddea8a.text.csv"",""a62b8d6a514e5a8349bee3ef8c9053d8681536bcdc1e17576a1aeb656fe92801.application.rdf+xml"",""fae79afd4c663b0f89c7025a4c42e0f289e54946a155ab801ca20a8130ea0eb3.application.json"",""34dc803b6a9cbbcffcbfffda399db4b178f10150c5f09e5416a27bc896063d27.text.xml""]"
"a8978782-ccb7-44cb-9001-afb33f0f6a0e","Business Improvement Districts","A business improvement district is a geographically defined area within the City of Los Angeles, in which services, activities and programs are paid for through a special assessment which is charged to all members within the district in order to equitably distribute the benefits received and the costs incurred to provide the agreed-upon services, activities and programs. The assessment money is collected by the City or by the County through a special contractual arrangement with the city. Because the assessment funds collected in a given district cannot legally be spent outside of that BID, the City creates a trust fund for each BID, with funds periodically released to support operations.","Business Improvement Districts (https://catalog.data.gov/dataset/a8978782-ccb7-44cb-9001-afb33f0f6a0e) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","data.lacity.org",bids,"[""City of Los Angeles"",""City of Los Angeles""]","[""9ba4d724c51d101e9f4d16bfe36fbe14888b9cec74db5137f810c5cdcc2d9ca5.application.json"",""67da9e9217a393086216063cbe802c58489aa85696660e38d0f5925605d1713a.text.csv""]"
"a8a017fa-83af-4bed-8c12-d3a59b260a7f","Safe Routes Schools","A. SUMMARY This dataset was created to show the locations of participating schools in the SRTS program (from 2009 to present).

B. METHODOLOGY  Manually updated using posted list of schools on http://sfsaferoutes.org/

C. UPDATE FREQUENCY  Annually 

D. OTHER CRITICAL INFO  N/A","Safe Routes Schools (https://catalog.data.gov/dataset/a8a017fa-83af-4bed-8c12-d3a59b260a7f) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""c3fb41a5c9e9a04479c95bf728f7ecf175f40b4a4ef97e3f99712fb158ac90e3.text.csv"",""0fe36597ab8178be7c246d6700e84271ed6628d9a57bbbcf35fb2609c0cd6636.application.rdf+xml"",""77cd2d72dda3968f15a7a620967bcfce532d2cd11369cee8a1abc2cf33128679.application.json"",""1715fde2ae90d26b5630667e1a72e3850d4754046f0ffdd6498828eaa619aecf.text.xml""]"
"a8bb1cce-0510-4a74-9f75-f939024d5efb","NNDSS - Table II. Hepatitis (viral, acute)","NNDSS - Table II. Hepatitis (viral, acute) - 2015.
   In this Table, all conditions with a 5-year average annual national total of more than or equals 1,000 cases but less than or equals 10,000 cases will be displayed (≥ 1,000 and ≤ 10,000). The Table includes total number of cases reported in the United States, by region and by states, in accordance with the current method of displaying MMWR data.  Data on United States exclude counts from US territories.
   Note:
   These are provisional cases of selected national notifiable diseases, from the National Notifiable Diseases Surveillance System (NNDSS). NNDSS data reported by the 50 states, New York City, the District of Columbia, and the U.S. territories are collated and published weekly as numbered tables printed in the back of the Morbidity and Mortality Weekly Report (MMWR). Cases reported by state health departments to CDC for weekly publication are provisional because of ongoing revision of information and delayed reporting.
   Case counts in this table are presented as they were published in the MMWR issues. Therefore, numbers listed in later MMWR weeks may reflect changes made to these counts as additional information becomes available.
   Footnotes:
   C.N.M.I.: Commonwealth of Northern Mariana Islands.
   U: Unavailable.    -: No reported cases.    N: Not reportable.    NN: Not Nationally Notifiable.    NP: Nationally notifiable but not published.    Cum: Cumulative year-to-date counts.    Med: Median.    Max: Maximum.
   * Three low incidence conditions, rubella, rubella congenital, and tetanus, have been moved to Table 2 to facilitate case count verification with reporting jurisdictions.
   † Case counts for reporting years 2014 and 2015 are provisional and subject to change. For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesS.... Data for TB are displayed in Table IV, which appears quarterly.","NNDSS - Table II. Hepatitis (viral, acute) (https://catalog.data.gov/dataset/a8bb1cce-0510-4a74-9f75-f939024d5efb) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Disease Control and Prevention","[""2015"",""hepatitis"",""hepatitis-viral-acute"",""hepatitis-viral-acute-type-a"",""hepatitis-viral-acute-type-b"",""hepatitis-viral-acute-type-c"",""mmwr"",""nedss"",""netss"",""nndss"",""wonder""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""5f9b81ab8cd51c1d61b4607afec4b0b0128338b7b80002ecbb8d592ca465e209.text.csv"",""385f872b478495dc1bc55ef1532fa175b9419d3a01cc6a48bce221f3fa4e73c2.application.rdf+xml"",""871d7816659c5eeb145c901b29b6dfbe2b0c0c18ca5cb7e7b0a7a41ed3a4e4b2.application.json"",""b676fae9dd7ab45025fa43a8897d7c101c9f20aebbab9c83da74bfacd18cbd12.text.xml""]"
"a8be308c-08dc-4312-ae02-7b9c9765d877","NNDSS - TABLE 1L. Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection to Giardiasis","NNDSS - Table 1L. Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection to Giardiasis - 2019. In this Table, provisional cases of notifiable diseases are displayed for United States, U.S. territories, and Non-U.S. residents.
Note:
This table contains provisional cases of national notifiable diseases from the National Notifiable Diseases Surveillance System (NNDSS). NNDSS data from the 50 states, New York City, the District of Columbia and the U.S. territories are collated and published weekly on the NNDSS Data and Statistics web page (https://wwwn.cdc.gov/nndss/data-and-statistics.html). Cases reported by state health departments to CDC for weekly publication are provisional because of the time needed to complete case follow-up. Therefore, numbers presented in later weeks may reflect changes made to these counts as additional information becomes available. The national surveillance case definitions used to define a case are available on the NNDSS web site at https://wwwn.cdc.gov/nndss/. Information about the weekly provisional data and guides to interpreting data are available at: https://wwwn.cdc.gov/nndss/infectious-tables.html
Footnotes:
U: Unavailable — The reporting jurisdiction was unable to send the data to CDC or CDC was unable to process the data.
-: No reported cases — The reporting jurisdiction did not submit any cases to CDC.
N: Not reportable — The disease or condition was not reportable by law, statute, or regulation in the reporting jurisdiction.
NN: Not nationally notifiable — This condition was not designated as being nationally notifiable.
NP: Nationally notifiable but not published — CDC does not have data because of changes in how conditions are categorized.
Cum: Cumulative year-to-date counts.
Max: Maximum — Maximum case count during the previous 52 weeks.
 Case counts for reporting years 2018 and 2019 are provisional and subject to change. Cases are assigned to the reporting jurisdiction submitting the case to NNDSS, if the case's country of usual residence is the US, a US territory, unknown, or null (i.e. country not reported); otherwise, the case is assigned to the 'Non-US Residents' category. For further information on interpretation of these data, see https://wwwn.cdc.gov/nndss/document/Users_guide_WONDER_tables_cleared_fi....
   † Previous 52 week maximum and cumulative YTD are determined from periods of time when the condition was reportable in the jurisdiction (i.e., may be less than 52 weeks of data or incomplete YTD data).","NNDSS - TABLE 1L. Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection to Giardiasis (https://catalog.data.gov/dataset/a8be308c-08dc-4312-ae02-7b9c9765d877) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Disease Control and Prevention","[""2019"",""ehrlichia-ewingii-infection"",""ehrlichiosis-and-anaplasmosis"",""giardiasis"",""nedss"",""netss"",""nndss"",""undetermined"",""wonder""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""63819cfcaf4af577c66e5b477760020174ef2de865f650cfe5b902c7e8b95528.text.csv"",""3949665e9247b6fd94faaeee90a52984087c769dfe1b12ea5af5bb83b03cc64a.application.rdf+xml"",""c12fc0d5781ef85b6d64c60cf373da6af14a94ea84390a92835c534d0d914836.application.json""]"
"a8e78261-6dd9-4bad-a924-8689b4af86c4","Hydrology natural runoff plots plant cover","On 10/27/89, 03/14/90, and 10/19/90, % plant cover by species was measured on 20 2x2m hydrology run off plots using quadrats with 10x10cm units. Site identification follows: ZONE C - creosotebush; G - grassland SITE CALI-HYD Caliche site - Hydrology study TERM-HYD Termite +/- site - Hydrology study IBPE-HYD IBPE site - Hydrology study SUMM-HYD Summerford site - Hydrology study PLOT CALI-HYD, IBPE-HYD, & SUMM-HYD each have 4 run off plots numbered 1-4. TERM-HYD has 8 plots; 4 control (C1-C4) and 4 treatment (T2-T5). Treatment was with Chlordane to eliminate termites in soil.","Hydrology natural runoff plots plant cover (https://catalog.data.gov/dataset/a8e78261-6dd9-4bad-a924-8689b4af86c4) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","USDA NAL","[""biota"",""climatologymeteorologyatmosphere"",""environment"",""farming"",""geoscientificinformation"",""iso-metadata"",""np216""]","Department of Agriculture","1b30987fa2ba60a7453d9a477fe11a8f406635db4eaddee0c805b13100035611.text.csv"
"a902386c-60be-48f5-a67b-f945026389fa","Data from: Host specificity of Aphelinus species considered for introduction to control Diuraphis noxia","Diuraphis noxia, the Russian wheat aphid, has become a major pest of wheat and barley since first being detected in the western USA in 1986. However, it is rarely a pest in Eurasia, its area of origin, and research has shown that natural enemies can limit its abundance there. Among the most important of natural enemies of D. noxia in Eurasia are parasitoids in the genus Aphelinus. These data are results of laboratory experiments on host specificity of ten populations of seven species from two species complexes in the genus Aphelinus. Host specificity was not related to host plant species or the phylogenetic relatedness of the aphids or the parasitoids. While some species had very broad host ranges and others had intermediate host ranges, Aphelinus hordei had a very narrow host range, being restricted primarily to species in the genus Diuraphis, and especially D. noxia. We also report the results of experiments on the mechanisms of this host specificity. Most of the host specificity of A. hordei can be explained by differences in the behavior of females when they encountered different aphid species. Females of A. hordei rarely approach, sting, oviposit or host feed on aphids outside the genus Diuraphis, and they oviposit most frequently in D. noxia. From these results, we conclude that A. hordei is an excellent candidate for introduction into the USA to control D. noxia.","Data from: Host specificity of Aphelinus species considered for introduction to control Diuraphis noxia (https://catalog.data.gov/dataset/a902386c-60be-48f5-a67b-f945026389fa) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","USDA NAL","[""aphelinus-asychis-complex"",""aphelinus-hordei"",""aphelinus-varipes-complex"",""biological-control"",""np304"",""russian-wheat-aphid""]","[""Department of Agriculture"",""Department of Agriculture"",""Department of Agriculture"",""Department of Agriculture"",""Department of Agriculture"",""Department of Agriculture"",""Department of Agriculture""]","[""c5fedf07532320fed151755c432e71cb2f82555dfd52fe6e96fc8084f91e9fe4.text.csv"",""47c54fc60f13a7d42f126343076c7b6650789473c17b6fde68b1b9d0c4a67a60.text.csv"",""5f70985114e8e4f0f1f72092cd8e54fa70bf02fe01f5e40c2fb13fdc98a99821.text.csv"",""1fc0e1aa3497fca0c5696740003b6ec779d41ab960ce1b1f318e9c66f06ab6c0.text.csv"",""a0bce00fb9e2053cd8878bb4be18f384ef527a41579e37b6bcb306397d66e9bd.text.csv"",""4bd98bae81e162aac6cbbf0ef38b2e58005dce062d571ebf5c117ab33541d159.text.csv"",""dad0a1c33daaf114b154c0c27339e6ef45264e1261cd6a61a951287dcb7f3674.text.csv""]"
"a9219a08-42de-4fa2-a0a4-eee595fef13a","Long- Term Care Hospital - Provider Data","A list of long-term care hospitals with data on the quality of patient care measures shown on Long-Term Care Hospital Compare.","Long- Term Care Hospital - Provider Data (https://catalog.data.gov/dataset/a9219a08-42de-4fa2-a0a4-eee595fef13a) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Medicare & Medicaid Services","[""hospital"",""long-term-care-hospital""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""5387b41c048d3562e9220d20ad718584bab67a6711edf99563c6b1afd08df304.text.csv"",""ec9eb72117f98b35e9aa170b2d3965a20f0301fe7ee8036c9ee667e144b3c643.application.rdf+xml"",""9f813bcecef1695ceab5bd8259cb459b43067466adf825dcd3181058769b88a6.application.json""]"
"a93e89b1-27d4-4b3c-a2d9-52517f7d18c4","Great Streets Business Survey 2015","Learn more about Mayor Garcetti's Great Streets Initiative here http://lagreatstreets.org/ 
   Survey was taken May-June 2015.","Great Streets Business Survey 2015 (https://catalog.data.gov/dataset/a93e89b1-27d4-4b3c-a2d9-52517f7d18c4) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","data.lacity.org","[""businesses"",""livable"",""qualitative"",""streets""]","[""City of Los Angeles"",""City of Los Angeles"",""City of Los Angeles"",""City of Los Angeles""]","[""3449219025ee373b05845f6f74b750595b04e849355d2dc8a0f6165e9aee1164.text.csv"",""5d393ad53b337772a338a9ce6bdbc09d2e2a50454f77c7d8acae92626e72db9c.application.rdf+xml"",""a8981bbe371084f6ddd75776e47e767b2f15904ab0d7aae966767a599cc2b069.application.json"",""1ae24b215e816262777b874cc1edffade0edcf130d2949c7e7a5d98a681a13fe.text.xml""]"
"a96c736e-0cd4-4b94-bdc8-7e885b61825b","Outpatient Imaging Efficiency - State","Use of medical imaging - state data. These measures give you information about hospitals' use of medical imaging tests for outpatients. Examples of medical imaging tests include CT scans, MRIs, and mammograms.","Outpatient Imaging Efficiency - State (https://catalog.data.gov/dataset/a96c736e-0cd4-4b94-bdc8-7e885b61825b) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Medicare & Medicaid Services","[""ct"",""hospital-compare"",""mammogram"",""medical-imaging"",""mri"",""quality"",""ratings"",""state-average"",""ultrasound"",""use-of-medical-imaging""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""e783b0055e5958fe88eb14c3ccb0e285e68f1834497b3493365e3cbc8ce1e825.text.csv"",""007420e4a2a45fd5e5c0b47bf5a6da8a08da8c2a6c35b0af83bfdbba07641d80.application.rdf+xml"",""4b0c22edde0768949424a3481ed8baf8a4572aecae60e5c5ce3c95bc0fcb9010.application.json""]"
